257,2004020020,G-0005,4,60000
257,2004020020,F-0019,4,8000
257,2004020020,F-0011,1,10000
258,2004020016,F-0010,1,10000
258,2004020016,D-0033,5,60000
258,2004020016,D-0009,1,5000
259,2004020016,D-0001,2,10000
259,2004020016,F-0005,5,5000
259,2004020016,F-0019,2,4000
260,2004020016,F-0021,4,6000
260,2004020016,D-0023,2,20000
261,2004020016,F-0006,2,3000
261,2004020016,D-0026,1,3000
261,2004020016,D-0008,5,25000
262,2004020016,V-0007,3,72000
262,2004020016,D-0019,1,10000
262,2004020016,F-0022,1,2000
263,2004020010,D-0034,1,12000
263,2004020010,D-0016,4,8000
263,2004020010,G-0001,3,66000
263,2004020010,G-0021,4,60000
264,2004020010,F-0014,1,2000
264,2004020010,G-0012,1,2500
264,2004020010,F-0029,5,15000
265,2004020010,F-0005,4,4000
265,2004020010,G-0036,3,39000
265,2004020010,F-0008,5,60000
266,2004020015,F-0021,5,7500
